file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
E:\Sowmya_git_projects\mongo-java-driver\bson\src\main\org\bson\internal\CodecCache.java,org.bson.internal.CodecCache,class,4,5,1,4,3,1,0,4,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,2,36,2,0,1,0,0,2,0,3,0,3,0,0,1,0,13,16,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\main\org\bson\codecs\ContainerCodecHelper.java,org.bson.codecs.ContainerCodecHelper,class,10,16,6,10,14,1,0,13,3,0,0,0,3,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,43,4,0,7,0,0,1,3,5,1,3,4,0,0,0,34,16,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\main\com\mongodb\internal\session\ClientSessionContext.java,com.mongodb.internal.session.ClientSessionContext,class,8,8,0,8,19,1,0,18,0,0.055555556,0.8888889,0.8888889,18,0,18,0,0,0,18,0,0,0,1,0,0,1,0,0,1,0,0,58,11,0,1,0,0,1,0,2,0,2,0,0,0,0,52,1025,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\test\unit\org\bson\codecs\pojo\entities\conventions\CollectionNameModel.java,org.bson.codecs.pojo.entities.conventions.CollectionNameModel,class,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\main\com\mongodb\internal\connection\UnixSocketChannelStream.java,com.mongodb.internal.connection.UnixSocketChannelStream,class,8,9,1,8,2,2,0,4,0,0,1,1,2,0,1,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,1,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,39,1,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\main\com\mongodb\internal\connection\FutureAsyncCompletionHandler.java,com.mongodb.internal.connection.FutureAsyncCompletionHandler,class,6,7,1,6,10,1,0,4,9,0.61111116,0.1,0.1,6,0,5,1,0,0,5,0,0,0,3,0,0,3,0,0,1,0,0,42,2,0,1,1,0,5,1,3,2,3,2,0,0,0,32,0,0
E:\Sowmya_git_projects\mongo-java-driver\driver-reactive-streams\src\test\functional\com\mongodb\reactivestreams\client\unified\ServerSelectionLoggingTest.java,com.mongodb.reactivestreams.client.unified.ServerSelectionLoggingTest,class,2,2,0,2,1,3,0,1,0,0,-1,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,17,16,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\test\unit\org\bson\codecs\BsonDocumentSubclass.java,org.bson.codecs.BsonDocumentSubclass,class,1,1,0,1,0,3,0,0,0,NaN,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,10,1,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\test\unit\org\bson\codecs\JsonObjectCodecProviderTest.java,org.bson.codecs.JsonObjectCodecProviderTest,class,7,7,0,7,1,1,0,6,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,1,0
E:\Sowmya_git_projects\mongo-java-driver\driver-sync\src\test\functional\com\mongodb\client\ContextProviderTest.java,com.mongodb.client.ContextProviderTest$TestCommandListener,innerclass,6,6,0,6,8,1,0,1,0,0.5,1,1,5,0,4,1,0,0,4,0,0,0,4,0,0,4,0,0,1,0,0,29,0,0,3,0,0,0,3,4,0,4,1,0,0,0,17,26,0
E:\Sowmya_git_projects\mongo-java-driver\driver-reactive-streams\src\main\com\mongodb\reactivestreams\client\gridfs\GridFSDownloadPublisher.java,com.mongodb.reactivestreams.client.gridfs.GridFSDownloadPublisher,interface,3,10,7,3,2,1,0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\test\unit\org\bson\codecs\pojo\entities\BsonRepresentationUnsupportedString.java,org.bson.codecs.pojo.entities.BsonRepresentationUnsupportedString,class,3,4,1,3,11,1,0,3,0,0.375,0.60714287,0.75,8,0,8,0,0,0,8,0,0,0,2,0,0,2,0,0,0,0,3,35,6,0,3,0,0,1,0,5,0,3,1,0,0,0,20,1,0
E:\Sowmya_git_projects\mongo-java-driver\bson-record-codec\src\main\org\bson\codecs\record\RecordCodec.java,org.bson.codecs.record.RecordCodec,class,13,18,5,13,32,1,0,47,0,0.6296296,0.8333333,1,9,4,3,5,0,1,4,0,0,0,6,1,0,6,0,0,6,0,12,265,14,3,15,3,1,14,2,15,1,15,3,0,1,1,82,16,1
E:\Sowmya_git_projects\mongo-java-driver\bson\src\main\org\bson\codecs\BsonInt64Codec.java,org.bson.codecs.BsonInt64Codec,class,6,7,1,6,3,1,0,3,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\main\com\mongodb\event\CommandSucceededEvent.java,com.mongodb.event.CommandSucceededEvent,class,5,8,3,5,4,2,0,2,0,0.33333334,0.6666667,1,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,16,2,0,0,0,0,1,1,2,0,2,0,0,0,0,70,17,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\main\org\bson\RawBsonArray.java,org.bson.RawBsonArray$RawBsonArrayList$ListItr,innerclass,4,4,0,4,9,2,0,4,21,0,0,0,7,0,6,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,1,1,0,0,2,1,1,1,1,0,0,0,37,2,0
E:\Sowmya_git_projects\mongo-java-driver\driver-reactive-streams\src\examples\reactivestreams\tour\ClientSideEncryptionQueryableEncryptionTour.java,reactivestreams.tour.ClientSideEncryptionQueryableEncryptionTour,class,20,20,0,20,7,1,0,43,0,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,77,2,0,3,0,0,37,6,32,2,28,1,1,0,0,81,1,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\test\functional\com\mongodb\internal\binding\AsyncOperationContextBinding.java,com.mongodb.internal.binding.AsyncOperationContextBinding,class,7,9,2,7,13,1,0,8,0,0.45000002,0.82222223,1,10,0,10,0,0,0,10,0,0,0,2,0,0,2,0,0,2,0,0,88,6,0,3,0,0,2,0,2,0,8,2,0,1,3,23,17,0
E:\Sowmya_git_projects\mongo-java-driver\driver-sync\src\test\functional\com\mongodb\client\AbstractClientSideEncryptionTest.java,com.mongodb.client.AbstractClientSideEncryptionTest,class,29,33,4,29,71,1,1,96,110,0.83006537,0.33333334,0.41666666,17,2,5,8,3,1,9,2,0,0,9,0,0,9,0,0,6,0,10,279,11,11,3,1,2,123,2,67,2,62,4,0,0,2,176,1025,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\test\unit\com\mongodb\internal\connection\AsynchronousClusterEventListenerTest.java,com.mongodb.internal.connection.AsynchronousClusterEventListenerTest,class,21,21,0,21,1,1,0,20,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,78,0,0,0,0,0,0,3,14,0,14,0,0,1,0,46,0,0
E:\Sowmya_git_projects\mongo-java-driver\driver-reactive-streams\src\test\functional\com\mongodb\reactivestreams\client\syncadapter\SyncListIndexesIterable.java,com.mongodb.reactivestreams.client.syncadapter.SyncListIndexesIterable,class,7,9,2,7,6,2,0,5,0,0,1,1,6,0,5,0,0,1,6,0,0,0,1,0,0,1,0,0,1,0,0,28,5,0,0,0,0,0,0,1,0,1,0,0,0,0,17,0,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\main\org\bson\codecs\EncoderContext.java,org.bson.codecs.EncoderContext,class,5,91,86,5,5,1,0,3,6,0.6,0.16666667,0.16666667,5,1,4,1,0,0,4,0,0,0,2,1,0,2,0,0,2,0,1,31,3,0,0,0,0,0,0,2,0,2,0,0,1,0,79,17,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\main\org\bson\codecs\pojo\IdGenerator.java,org.bson.codecs.pojo.IdGenerator,interface,1,8,7,1,2,1,0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
E:\Sowmya_git_projects\mongo-java-driver\mongodb-crypt\src\main\com\mongodb\internal\crypt\capi\CipherCallback.java,com.mongodb.internal.crypt.capi.CipherCallback$CipherPool,innerclass,0,0,0,0,3,1,0,3,0,0,1,1,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,1,0,1,13,2,0,1,0,0,0,0,2,0,2,1,0,0,0,12,2,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\test\unit\org\bson\codecs\pojo\entities\conventions\AnnotationCollision.java,org.bson.codecs.pojo.entities.conventions.AnnotationCollision,class,1,1,0,1,4,1,0,0,2,0.5,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,1,1,0,0,0,0,0,16,2,0,0,0,0,2,0,2,0,2,0,0,0,0,8,17,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\main\com\mongodb\internal\connection\PowerOfTwoBufferPool.java,com.mongodb.internal.connection.PowerOfTwoBufferPool$PooledByteBufNIO,innerclass,2,2,0,2,3,2,0,4,1,0,0,0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,1,1,0,1,1,0,0,0,14,2,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\test\unit\org\bson\codecs\pojo\entities\PrivateSetterFieldModel.java,org.bson.codecs.pojo.entities.PrivateSetterFieldModel,class,1,3,2,1,17,1,0,10,22,0.75,0.10714286,0.21428572,8,0,8,0,0,0,8,0,0,0,3,0,0,3,0,0,0,0,0,46,10,0,12,0,2,1,5,7,4,5,1,0,0,0,24,17,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\test\unit\org\bson\codecs\pojo\entities\MapGenericModel.java,org.bson.codecs.pojo.entities.MapGenericModel,class,2,4,2,2,10,1,0,3,0,0.14285715,0.71428573,0.71428573,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,2,30,6,0,3,0,0,2,0,3,2,2,1,0,0,0,19,1,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\main\com\mongodb\internal\event\EventReasonMessageResolver.java,com.mongodb.internal.event.EventReasonMessageResolver,class,2,3,1,2,10,1,0,0,1,0.33333334,1,1,3,2,2,1,0,0,2,0,0,0,2,2,0,2,0,0,2,0,0,32,9,0,0,0,0,7,0,2,0,2,1,0,0,0,66,17,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\main\com\mongodb\internal\selector\WritableServerSelector.java,com.mongodb.internal.selector.WritableServerSelector,class,3,6,3,3,4,1,0,3,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,2,0,0,1,0,0,0,0,1,0,0,0,36,17,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\main\com\mongodb\internal\connection\DefaultClusterFactory.java,com.mongodb.internal.connection.DefaultClusterFactory$ClusterEnvironment,enum,2,2,0,2,8,1,0,4,1,0.5555556,0,0,3,1,1,1,0,1,2,0,0,0,3,0,0,3,0,0,3,0,1,28,4,3,0,0,0,7,0,4,0,4,3,0,0,0,33,0,0
E:\Sowmya_git_projects\mongo-java-driver\driver-benchmarks\src\main\com\mongodb\benchmark\benchmarks\FindOneBenchmark.java,com.mongodb.benchmark.benchmarks.FindOneBenchmark,class,6,8,2,6,4,4,0,3,3,0,0,0,3,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,3,3,1,0,1,1,0,0,0,28,1,0
E:\Sowmya_git_projects\mongo-java-driver\driver-sync\src\test\functional\com\mongodb\client\MongoWriteConcernWithResponseExceptionTest.java,com.mongodb.client.MongoWriteConcernWithResponseExceptionTest$Anonymous1,anonymous,5,5,0,5,7,1,0,7,3,0.6666667,0,0,3,0,2,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,18,0,0,0,0,0,1,0,1,0,1,1,0,0,0,17,-1,0
E:\Sowmya_git_projects\mongo-java-driver\driver-sync\src\test\functional\com\mongodb\client\unified\LogMatcher.java,com.mongodb.client.unified.LogMatcher,class,16,19,3,16,19,1,0,33,8,0.6,0.33333334,0.33333334,5,3,0,2,0,3,3,0,0,0,2,0,0,2,0,0,2,0,4,89,9,3,5,0,1,9,1,8,0,7,2,0,1,0,57,16,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\main\com\mongodb\internal\connection\DnsMultiServerCluster.java,com.mongodb.internal.connection.DnsMultiServerCluster$Anonymous1,anonymous,7,7,0,7,9,1,0,11,4,0.5,0.33333334,0.33333334,4,0,3,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,34,2,0,1,0,0,0,2,7,0,4,2,0,0,0,21,-1,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\main\org\bson\codecs\pojo\DiscriminatorLookup.java,org.bson.codecs.pojo.DiscriminatorLookup,class,3,9,6,3,14,1,0,10,2,0.5,1,1,5,0,1,2,0,2,3,0,0,0,2,0,0,2,0,0,2,0,2,52,5,2,5,1,0,2,0,8,1,5,2,0,0,0,30,16,0
E:\Sowmya_git_projects\mongo-java-driver\driver-reactive-streams\src\main\com\mongodb\reactivestreams\client\internal\VoidReadOperationThenCursorReadOperation.java,com.mongodb.reactivestreams.client.internal.VoidReadOperationThenCursorReadOperation,class,4,6,2,4,5,1,0,2,0,0.25,0.8333333,1,4,0,3,0,0,1,4,0,0,0,2,0,0,2,0,0,2,0,0,25,2,0,1,0,0,0,0,2,0,4,2,0,0,1,14,0,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\main\org\bson\codecs\jsr310\LocalDateCodec.java,org.bson.codecs.jsr310.LocalDateCodec,class,6,7,1,6,4,2,0,10,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,16,2,0,0,1,0,1,0,0,0,0,1,0,0,0,48,1,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\main\com\mongodb\internal\connection\TlsChannelStreamFactoryFactory.java,com.mongodb.internal.connection.TlsChannelStreamFactoryFactory$SelectorMonitor,innerclass,3,3,0,3,10,1,0,17,0,0.33333334,1,1,4,0,1,0,0,3,4,0,0,0,3,0,0,3,0,0,2,0,1,63,0,3,0,4,0,2,0,7,0,7,5,0,1,1,32,10,1
E:\Sowmya_git_projects\mongo-java-driver\driver-sync\src\main\com\mongodb\client\internal\MongoDatabaseImpl.java,com.mongodb.client.internal.MongoDatabaseImpl,class,32,34,2,32,63,1,0,45,1293,0.8305085,0.08244898,0.11102041,59,0,50,9,0,0,50,0,0,0,12,0,0,12,0,0,12,0,4,217,45,0,2,0,0,19,0,13,0,13,1,0,0,0,101,1,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\main\com\mongodb\internal\operation\CreateViewOperation.java,com.mongodb.internal.operation.CreateViewOperation,class,16,18,2,16,13,1,0,17,19,0.7121212,0.24444444,0.64444447,11,0,10,1,0,0,10,0,0,0,6,0,0,6,0,0,5,0,3,65,10,0,2,0,0,9,0,9,0,12,2,0,0,2,74,1,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\main\org\bson\codecs\pojo\PropertyAccessor.java,org.bson.codecs.pojo.PropertyAccessor,interface,2,16,14,2,2,1,0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\test\functional\com\mongodb\internal\binding\SingleConnectionBinding.java,com.mongodb.internal.binding.SingleConnectionBinding$SingleConnectionSource,innerclass,7,7,0,7,10,1,0,5,18,0.7083333,0.17857143,0.21428572,8,0,7,0,0,1,8,0,0,0,3,0,0,3,0,0,2,0,0,37,7,0,1,0,0,1,3,3,0,3,1,0,0,0,20,18,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\test\unit\com\mongodb\internal\async\AsyncFunctionsAbstractTest.java,com.mongodb.internal.async.AsyncFunctionsAbstractTest,class,11,13,2,11,64,2,2,39,171,0.94736844,0,0,19,0,0,0,0,19,19,0,0,0,1,1,0,1,0,0,1,0,0,817,11,1,0,15,0,19,293,32,25,186,4,0,0,181,94,1024,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\main\org\bson\BasicBSONObject.java,org.bson.BasicBSONObject,class,7,10,3,7,60,4,0,35,561,1,0,0,34,4,27,7,0,0,27,0,0,0,1,1,0,1,0,0,1,0,11,190,42,5,10,0,11,8,4,20,3,20,1,0,0,0,134,1,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\main\com\mongodb\client\model\SearchIndexType.java,com.mongodb.client.model.SearchIndexType,interface,5,8,3,5,4,1,0,1,6,0,0,0,4,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,76,1,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\test\unit\com\mongodb\internal\async\function\RetryStateTest.java,com.mongodb.internal.async.function.RetryStateTest,class,14,15,1,14,31,1,0,33,447,0.9112903,0.020689655,0.03678161,31,4,0,1,0,30,30,0,0,0,4,4,0,4,0,0,4,0,17,313,9,0,0,0,0,54,26,72,0,160,1,23,0,91,133,16,0
E:\Sowmya_git_projects\mongo-java-driver\driver-legacy\src\main\com\mongodb\LazyDBCallback.java,com.mongodb.LazyDBCallback,class,9,11,2,9,8,2,0,6,6,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,6,0,2,0,2,1,0,0,0,32,1,0
E:\Sowmya_git_projects\mongo-java-driver\driver-sync\src\test\functional\com\mongodb\client\ClientSideEncryptionRangeExplicitEncryptionTest.java,com.mongodb.client.ClientSideEncryptionRangeExplicitEncryptionTest,class,6,6,0,6,2,2,0,2,1,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\test\unit\org\bson\codecs\EnumCodecProviderTest.java,org.bson.codecs.EnumCodecProviderTest,class,6,6,0,6,2,1,0,7,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,4,0,4,0,0,0,0,14,1,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\test\unit\org\bson\codecs\pojo\entities\MultipleBoundsModel.java,org.bson.codecs.pojo.entities.MultipleBoundsModel,class,1,3,2,1,2,4,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\main\com\mongodb\internal\connection\RoundTripTimeSampler.java,com.mongodb.internal.connection.RoundTripTimeSampler$RecentSamples,innerclass,1,1,0,1,6,1,0,7,0,0.375,1,1,4,0,0,0,0,4,4,0,0,0,2,1,0,2,0,0,2,0,0,19,1,0,1,0,0,0,4,2,0,2,1,0,0,0,17,26,0
E:\Sowmya_git_projects\mongo-java-driver\driver-reactive-streams\src\test\functional\com\mongodb\reactivestreams\client\ReadConcernTest.java,com.mongodb.reactivestreams.client.ReadConcernTest,class,12,12,0,12,4,1,0,17,0,0.16666667,1,1,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,5,19,0,0,1,0,0,6,2,4,0,4,1,0,0,0,48,1,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\main\org\bson\BsonDocument.java,org.bson.BsonDocument,class,34,65,31,34,114,2,3,77,2545,0.9121622,0.03138833,0.03138833,74,1,71,3,0,0,71,0,0,0,2,1,0,2,0,0,2,0,6,382,96,3,3,0,1,3,1,7,1,6,2,0,1,0,186,1,0
E:\Sowmya_git_projects\mongo-java-driver\driver-sync\src\test\functional\com\mongodb\client\ExplicitUuidCodecUuidRepresentationTest.java,com.mongodb.client.ExplicitUuidCodecUuidRepresentationTest,class,10,10,0,10,5,2,0,7,0,0.25,0.5,0.5,4,0,2,0,2,0,4,0,0,0,1,0,0,1,0,0,0,0,1,17,1,0,1,0,0,0,0,1,0,1,1,0,0,0,30,1,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\main\com\mongodb\event\ServerHeartbeatFailedEvent.java,com.mongodb.event.ServerHeartbeatFailedEvent,class,2,7,5,2,7,1,0,7,0,0.5,0.6,1,6,0,6,0,0,0,6,0,0,0,4,0,0,4,0,0,4,0,0,28,5,0,0,0,0,11,1,4,2,4,0,0,0,0,63,17,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\main\com\mongodb\internal\session\BaseClientSessionImpl.java,com.mongodb.internal.session.BaseClientSessionImpl,class,15,17,2,15,46,1,0,24,241,0.8875739,0.13768116,0.46014494,26,2,19,2,5,0,24,0,0,0,13,1,0,13,0,0,5,0,0,145,20,0,16,0,0,9,2,21,2,18,2,0,1,0,110,1,0
E:\Sowmya_git_projects\mongo-java-driver\driver-sync\src\main\com\mongodb\client\internal\OperationExecutor.java,com.mongodb.client.internal.OperationExecutor,interface,9,35,26,9,6,1,0,0,15,0,0,0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58,1,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\main\org\bson\BsonDocumentReader.java,org.bson.BsonDocumentReader$BsonDocumentMarkableIterator,innerclass,1,1,0,1,10,1,0,6,0,0.45833334,0.6,0.6666667,6,0,3,0,3,0,6,0,0,0,4,0,0,4,0,0,2,0,0,43,2,0,0,0,0,0,3,9,0,5,2,0,0,0,18,10,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\main\com\mongodb\client\model\Updates.java,com.mongodb.client.model.Updates$SimpleBsonKeyValue,innerclass,6,6,0,6,9,1,0,11,0,0,1,1,5,0,4,0,0,1,5,0,0,0,2,0,0,2,0,0,2,0,0,37,7,0,3,0,0,5,1,6,4,5,1,0,0,0,30,10,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\main\com\mongodb\client\model\search\SearchScoreExpression.java,com.mongodb.client.model.search.SearchScoreExpression$Anonymous1,anonymous,5,5,0,5,3,1,0,8,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,1,0,0,6,1,1,0,1,0,0,0,0,14,-1,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\main\com\mongodb\client\model\Projections.java,com.mongodb.client.model.Projections$ElemMatchFilterProjection,innerclass,5,5,0,5,11,1,0,5,0,0,1,1,5,0,4,0,0,1,5,0,0,0,2,0,0,2,0,0,2,0,2,32,7,0,5,0,1,4,3,5,4,4,1,0,0,0,26,10,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\main\com\mongodb\internal\connection\Authenticator.java,com.mongodb.internal.connection.Authenticator,class,16,29,13,16,18,1,3,12,44,0.7435897,0.21794872,0.35897437,13,1,3,0,0,10,13,2,0,0,3,0,0,3,0,0,3,0,1,57,8,0,5,0,0,4,0,6,0,7,1,0,0,1,65,1025,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\main\org\bson\json\LegacyExtendedJsonRegularExpressionConverter.java,org.bson.json.LegacyExtendedJsonRegularExpressionConverter,class,3,4,1,3,1,1,0,5,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\main\org\bson\json\ShellMinKeyConverter.java,org.bson.json.ShellMinKeyConverter,class,3,4,1,3,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0
E:\Sowmya_git_projects\mongo-java-driver\driver-reactive-streams\src\examples\reactivestreams\tour\PojoQuickTour.java,reactivestreams.tour.PojoQuickTour,class,16,16,0,16,2,1,0,36,0,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,57,0,0,1,0,0,34,8,20,1,12,1,0,0,0,59,1,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\test\unit\org\bson\codecs\pojo\entities\conventions\AnnotationModel.java,org.bson.codecs.pojo.entities.conventions.AnnotationModel,class,4,9,5,4,19,1,0,8,27,0.7,0.2,0.46666667,10,0,10,0,0,0,10,0,0,0,3,0,3,0,0,0,0,0,0,55,10,0,12,0,2,3,5,10,4,5,1,0,0,0,25,17,0
E:\Sowmya_git_projects\mongo-java-driver\util\taglets\src\main\AtlasManualTaglet.java,AtlasManualTaglet,class,1,1,0,1,3,2,0,0,3,0,0,0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,13,17,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\main\com\mongodb\connection\SslSettings.java,com.mongodb.connection.SslSettings,class,4,20,16,4,17,1,0,5,0,0.44444445,0.5,0.5833333,9,2,8,0,0,1,9,0,0,0,3,0,0,3,0,0,3,0,2,90,12,0,6,0,3,4,7,7,6,5,1,0,1,0,73,1,0
E:\Sowmya_git_projects\mongo-java-driver\driver-core\src\main\com\mongodb\client\model\WindowOutputFields.java,com.mongodb.client.model.WindowOutputFields$BsonFieldWindowOutputField,innerclass,3,3,0,3,8,1,0,5,0,0,1,1,5,0,4,0,0,1,5,0,0,0,1,0,0,1,0,0,1,0,0,25,6,0,3,0,0,0,0,2,0,2,1,0,0,0,22,26,0
E:\Sowmya_git_projects\mongo-java-driver\bson\src\main\org\bson\json\JsonWriterSettings.java,org.bson.json.JsonWriterSettings$Builder,innerclass,14,14,0,14,25,1,0,4,276,0.9583334,0,0,24,0,23,1,0,0,23,0,0,0,22,0,0,22,0,0,0,0,5,121,23,0,0,0,0,6,1,25,0,22,0,0,0,0,96,25,0
