file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/prithukathet/Desktop/Assignment_METRICS_CODE/spring-security/web/src/test/java/org/springframework/security/web/server/authentication/RedirectServerAuthenticationSuccessHandlerTests.java,org.springframework.security.web.server.authentication.RedirectServerAuthenticationSuccessHandlerTests,class,12,12,0,12,6,1,0,29,0,0.5277778,0.6666667,0.6666667,6,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,1,38,0,0,0,0,0,4,0,6,0,7,0,0,0,3,51,1,0
/Users/prithukathet/Desktop/Assignment_METRICS_CODE/spring-security/buildSrc/src/test/java/io/spring/gradle/convention/IntegrationPluginTest.java,io.spring.gradle.convention.IntegrationPluginTest,class,5,5,0,5,3,1,0,10,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,14,0,0,1,0,0,1,0,1,0,1,1,0,0,0,19,1,0
/Users/prithukathet/Desktop/Assignment_METRICS_CODE/spring-security/test/src/main/java/org/springframework/security/test/web/servlet/request/SecurityMockMvcRequestPostProcessors.java,org.springframework.security.test.web.servlet.request.SecurityMockMvcRequestPostProcessors$AuthenticationRequestPostProcessor,innerclass,6,6,0,6,2,2,0,4,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,12,1,0,0,0,0,0,0,2,0,2,0,0,0,0,30,26,0
/Users/prithukathet/Desktop/Assignment_METRICS_CODE/spring-security/web/src/test/java/org/springframework/security/web/method/ResolvableMethod.java,org.springframework.security.web.method.ResolvableMethod$MethodInvocationInterceptor,innerclass,5,5,0,5,4,1,0,6,1,0.33333334,0.33333334,0.33333334,3,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,18,4,0,0,0,0,0,0,1,0,1,1,0,0,0,14,10,0
/Users/prithukathet/Desktop/Assignment_METRICS_CODE/spring-security/test/src/test/java/org/springframework/security/test/web/servlet/showcase/login/CustomConfigAuthenticationTests.java,org.springframework.security.test.web.servlet.showcase.login.CustomConfigAuthenticationTests,class,11,11,0,11,4,1,0,18,0,0.5833333,1.0,1.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,32,0,0,0,0,0,16,0,1,0,3,0,0,1,0,32,1,0
/Users/prithukathet/Desktop/Assignment_METRICS_CODE/spring-security/config/src/test/java/org/springframework/security/config/annotation/web/configuration/OAuth2ClientConfigurationTests.java,org.springframework.security.config.annotation.web.configuration.OAuth2ClientConfigurationTests$OAuth2AuthorizedClientArgumentResolverConfig$Controller,innerclass,4,4,0,4,2,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,1,4,0,0,0,0,0,0,0,0,7,0,0
/Users/prithukathet/Desktop/Assignment_METRICS_CODE/spring-security/oauth2/oauth2-client/src/main/java/org/springframework/security/oauth2/client/endpoint/AbstractOAuth2AuthorizationGrantRequest.java,org.springframework.security.oauth2.client.endpoint.AbstractOAuth2AuthorizationGrantRequest,class,2,39,37,2,3,1,6,1,0,0.33333334,0.6666667,1.0,3,0,2,0,1,0,3,0,0,0,2,0,0,2,0,0,2,0,0,16,2,0,0,0,0,2,0,2,0,2,0,0,0,0,42,1025,0
/Users/prithukathet/Desktop/Assignment_METRICS_CODE/spring-security/config/src/test/java/org/springframework/security/config/doc/XmlNode.java,org.springframework.security.config.doc.XmlNode,class,4,9,5,4,8,1,0,22,0,0.125,0.75,0.75,8,0,8,0,0,0,8,0,0,0,1,0,0,1,0,0,1,0,3,29,7,0,0,0,0,1,2,3,1,5,0,0,0,2,17,1,0
/Users/prithukathet/Desktop/Assignment_METRICS_CODE/spring-security/web/src/main/java/org/springframework/security/web/server/csrf/ServerCsrfTokenRepository.java,org.springframework.security.web.server.csrf.ServerCsrfTokenRepository,interface,3,9,6,3,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0
/Users/prithukathet/Desktop/Assignment_METRICS_CODE/spring-security/config/src/test/java/org/springframework/security/config/annotation/web/socket/AbstractSecurityWebSocketMessageBrokerConfigurerTests.java,org.springframework.security.config.annotation.web.socket.AbstractSecurityWebSocketMessageBrokerConfigurerTests$WebSocketSecurityConfig,innerclass,11,11,0,11,3,2,0,9,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,4,0,0,0,0,0,0,0,0,30,8,0
